<<<<<<< HEAD
crew_id,name,role,base,qualified_types,weekly_max_duty_hrs,leave_status,sccm_certified,experience_months
CC291,CC. Rajesh Mishra,Cabin Crew,BLR,B777|A321|A350|ATR72,80,Available,False,109
CC292,CC. Ganesh Singh,Cabin Crew,BLR,B777|A320|ATR72|A350,85,Available,True,23
CC293,CC. Meera Kumar,Cabin Crew,BOM,A350|A321|B737|A320,80,Available,True,89
CC294,CC. Aisha Nair,Cabin Crew,HYD,B777|B737|A350|ATR72,85,Available,True,68
CC295,CC. Dinesh Shukla,Cabin Crew,HYD,B777|A350|A320|B737|ATR72|A321,75,Available,True,41
CC296,CC. Saanvi Agarwal,Cabin Crew,DEL,A350|ATR72|B737|A321|A320|B777,80,Available,False,29
CC297,CC. Ramesh Bhatt,Cabin Crew,HYD,ATR72|A350|A320|A321,85,Available,False,52
CC298,CC. Meera Desai,Cabin Crew,BOM,B737|B777|ATR72|A321|A320|A350,75,Available,True,96
CC299,CC. Vivaan Tiwari,Cabin Crew,HYD,ATR72|A320|A321|A350|B737,75,Available,False,65
CC300,CC. Kavya Kapoor,Cabin Crew,MAA,B737|A320|A321|ATR72,80,Available,False,79
CC301,CC. Kabir Menon,Cabin Crew,BLR,A320|B777|A350|B737|A321|ATR72,75,Available,False,12
CC302,CC. Naresh Malhotra,Cabin Crew,BLR,A350|A320|B777|A321|ATR72,75,Available,False,30
CC303,CC. Kavya Kumar,Cabin Crew,CCU,B777|B737|ATR72|A320|A350|A321,75,Available,False,89
CC304,CC. Advait Joshi,Cabin Crew,DEL,A321|ATR72|B777|A320,85,Available,False,60
CC305,CC. Priya Saxena,Cabin Crew,CCU,A320|B737|B777|A321|A350,75,Available,False,116
CC306,CC. Naresh Bhatt,Cabin Crew,BLR,A321|A350|A320|ATR72|B737|B777,80,Training,False,108
CC307,CC. Umesh Joshi,Cabin Crew,HYD,B737|A321|A320|ATR72|A350|B777,80,Available,True,110
CC308,CC. Rajesh Kumar,Cabin Crew,HYD,A350|A321|ATR72|B737|B777,80,Available,True,117
CC309,CC. Nisha Kumar,Cabin Crew,HYD,A320|B777|A350|A321,80,Available,True,30
CC310,CC. Advait Rao,Cabin Crew,CCU,A321|A320|A350|B737|B777|ATR72,75,Available,True,22
CC311,CC. Sita Desai,Cabin Crew,BLR,A321|A350|ATR72|B737|A320,75,Available,True,62
CC312,CC. Vihaan Verma,Cabin Crew,BOM,ATR72|A350|B777|A321|B737|A320,75,Sick,False,7
CC313,CC. Vihaan Pandey,Cabin Crew,HYD,ATR72|A350|A320|B737,80,Available,True,85
CC314,CC. Kira Bansal,Cabin Crew,DEL,B777|A321|A320|A350,80,Available,True,43
CC315,CC. Kiara Sinha,Cabin Crew,BOM,A321|B737|A350|A320|ATR72,80,Available,False,11
CC316,CC. Diya Patel,Cabin Crew,HYD,A321|ATR72|A350|B737|B777|A320,80,Available,True,50
CC317,CC. Arjun Verma,Cabin Crew,HYD,ATR72|A320|B777|A321,85,Training,False,90
CC318,CC. Rajesh Desai,Cabin Crew,HYD,A320|B737|A321|ATR72|B777,85,Training,True,92
CC319,CC. Aarush Rao,Cabin Crew,BOM,A350|B737|ATR72|A320|A321,75,Available,True,47
CC320,CC. Kiara Mishra,Cabin Crew,MAA,ATR72|B777|B737|A350|A320,75,Available,False,107
CC321,CC. Dinesh Verma,Cabin Crew,MAA,ATR72|B777|A320|B737|A321,75,Available,True,39
CC322,CC. Atharv Singh,Cabin Crew,CCU,A320|A321|A350|B777|ATR72|B737,80,Available,False,22
CC323,CC. Rohan Choudhury,Cabin Crew,DEL,A320|A350|B777|A321|B737|ATR72,75,Available,True,73
CC324,CC. Nisha Pandey,Cabin Crew,MAA,B777|A350|B737|A321|ATR72,80,Available,True,102
CC325,CC. Ishaan Reddy,Cabin Crew,BLR,B777|A320|ATR72|B737|A321|A350,80,Available,False,8
CC326,CC. Dinesh Singh,Cabin Crew,MAA,ATR72|A321|B737|B777,80,Available,False,71
CC327,CC. Riya Reddy,Cabin Crew,MAA,B777|A320|A350|ATR72,85,Available,False,104
CC328,CC. Nita Pandey,Cabin Crew,CCU,A320|A321|B737|A350|ATR72|B777,85,Available,True,60
CC329,CC. Rohan Gupta,Cabin Crew,HYD,B737|A350|A320|B777|ATR72,75,Available,True,62
CC330,CC. Diya Tiwari,Cabin Crew,HYD,A350|A320|ATR72|A321|B777|B737,75,Available,True,79
CC331,CC. Mira Malhotra,Cabin Crew,MAA,A320|A350|ATR72|A321|B777|B737,80,Available,False,102
CC332,CC. Dinesh Khan,Cabin Crew,HYD,A321|A350|B777|A320,80,Available,False,107
CC333,CC. Geeta Kapoor,Cabin Crew,HYD,A350|A321|B777|B737,75,Available,False,56
CC334,CC. Umesh Iyer,Cabin Crew,DEL,ATR72|B737|A320|A350,75,Available,True,85
CC335,CC. Ira Jain,Cabin Crew,BOM,A321|ATR72|B777|B737,85,Available,False,9
CC336,CC. Zara Sinha,Cabin Crew,HYD,A350|A320|ATR72|B737,80,Available,True,70
CC337,CC. Nita Bansal,Cabin Crew,BOM,A350|B737|A321|B777|A320,80,Available,True,63
CC338,CC. Naresh Verma,Cabin Crew,BLR,A320|A321|B777|ATR72|B737,75,Available,False,103
CC339,CC. Naresh Agarwal,Cabin Crew,DEL,B777|A321|B737|A320|A350|ATR72,80,Available,False,98
CC340,CC. Suresh Verma,Cabin Crew,BOM,ATR72|B737|B777|A350|A321,85,Available,True,50
CC341,CC. Geeta Tiwari,Cabin Crew,BLR,A320|B737|B777|A350|A321,85,Training,False,81
CC342,CC. Dinesh Agarwal,Cabin Crew,MAA,B737|ATR72|A320|A321,85,Available,False,78
CC343,CC. Rajesh Verma,Cabin Crew,CCU,B777|A350|A321|ATR72|B737,80,Available,True,63
CC344,CC. Mahesh Rao,Cabin Crew,BOM,ATR72|A321|B737|B777|A320,80,Available,False,7
CC345,CC. Aarush Mishra,Cabin Crew,HYD,B737|A321|A350|A320|B777|ATR72,85,Available,False,18
CC346,CC. Tara Iyer,Cabin Crew,MAA,A321|B737|B777|ATR72,80,Available,False,89
CC347,CC. Geeta Iyer,Cabin Crew,HYD,B777|ATR72|B737|A350|A321|A320,85,Available,False,67
CC348,CC. Nita Menon,Cabin Crew,DEL,A320|ATR72|A350|B777,85,Available,True,68
CC349,CC. Meera Mishra,Cabin Crew,MAA,ATR72|B737|A350|A320|A321,80,Available,False,80
CC350,CC. Aarush Sharma,Cabin Crew,BOM,A320|B777|A321|B737|ATR72|A350,80,Available,True,91
CC351,CC. Rohan Jain,Cabin Crew,BLR,A321|A320|B737|A350,80,Available,True,96
CC352,CC. Diya Agarwal,Cabin Crew,HYD,A321|B777|A320|A350,85,Available,True,119
CC353,CC. Anaya Dubey,Cabin Crew,CCU,A350|A320|A321|B777,80,Available,True,16
CC354,CC. Arnav Kapoor,Cabin Crew,MAA,B737|ATR72|A350|A320|B777,85,Available,False,70
CC355,CC. Ishaan Choudhury,Cabin Crew,BOM,ATR72|A321|B777|B737,75,Available,False,46
CC356,CC. Kavya Shah,Cabin Crew,CCU,ATR72|B737|A350|B777|A321|A320,75,Available,False,11
CC357,CC. Ganesh Khan,Cabin Crew,MAA,A321|A320|ATR72|B777|A350,85,Available,False,85
CC358,CC. Dinesh Verma,Cabin Crew,DEL,A350|A321|A320|ATR72|B737,85,Available,False,64
CC359,CC. Dinesh Dubey,Cabin Crew,DEL,B737|A320|ATR72|A350|A321,75,Available,False,79
CC360,CC. Naresh Tiwari,Cabin Crew,MAA,ATR72|A350|B777|A321|B737,85,Available,True,82
CC361,CC. Meera Sinha,Cabin Crew,MAA,ATR72|A350|B777|A320|A321|B737,75,Available,False,36
CC362,CC. Ira Rao,Cabin Crew,BLR,B777|A320|ATR72|A321|A350|B737,85,Available,False,54
CC363,CC. Zara Saxena,Cabin Crew,HYD,B737|A320|ATR72|A321,85,Available,True,110
CC364,CC. Kavya Rao,Cabin Crew,HYD,B777|A350|A320|A321|ATR72|B737,75,Available,True,93
CC365,CC. Naresh Gupta,Cabin Crew,HYD,B737|ATR72|A320|A350,85,Available,False,8
CC366,CC. Dinesh Pandey,Cabin Crew,HYD,B777|ATR72|A321|A350|B737|A320,85,Available,True,83
CC367,CC. Geeta Bhatt,Cabin Crew,BOM,A321|A350|B777|A320|B737,75,Available,True,114
CC368,CC. Umesh Agarwal,Cabin Crew,CCU,A350|ATR72|A320|B737,75,Available,False,96
CC369,CC. Meera Desai,Cabin Crew,HYD,B737|B777|A350|ATR72|A321|A320,75,Available,True,79
CC370,CC. Vihaan Choudhury,Cabin Crew,MAA,B737|B777|ATR72|A321|A320,80,Available,False,97
CC371,CC. Mahesh Chandra,Cabin Crew,DEL,A321|A350|A320|B777,80,Available,True,28
CC372,CC. Kavya Shah,Cabin Crew,BOM,ATR72|B777|A320|A350|B737|A321,80,Available,True,11
CC373,CC. Zara Bansal,Cabin Crew,DEL,A321|B737|A320|B777|A350|ATR72,75,Available,True,114
CC374,CC. Naresh Rao,Cabin Crew,BLR,B777|A350|ATR72|A320|B737|A321,85,Available,True,71
CC375,CC. Advait Iyer,Cabin Crew,BOM,A321|B777|B737|ATR72|A320,75,Available,True,33
CC376,CC. Dinesh Gupta,Cabin Crew,HYD,B737|ATR72|B777|A350|A321,85,Available,False,86
CC377,CC. Umesh Dubey,Cabin Crew,CCU,B737|A350|B777|A321|A320,75,Available,True,26
CC378,CC. Arnav Menon,Cabin Crew,DEL,B777|A320|A350|B737|ATR72|A321,75,Available,True,79
CC379,CC. Umesh Choudhury,Cabin Crew,DEL,B777|A350|ATR72|A320|A321,75,Available,True,69
CC380,CC. Ramesh Tiwari,Cabin Crew,BOM,B737|A350|ATR72|B777|A321|A320,75,Available,False,111
CC381,CC. Aarav Sinha,Cabin Crew,BLR,A321|A350|B777|ATR72,80,Available,True,12
CC382,CC. Kiara Joshi,Cabin Crew,BOM,B737|A350|B777|A320|A321|ATR72,85,Available,True,94
CC383,CC. Ira Khan,Cabin Crew,CCU,A350|B777|B737|A320,80,Available,False,37
CC384,CC. Zara Jain,Cabin Crew,HYD,A350|ATR72|A320|B777|B737,80,Available,True,98
CC385,CC. Ira Shah,Cabin Crew,MAA,A320|ATR72|A350|B777|A321,75,Available,False,99
CC386,CC. Umesh Choudhury,Cabin Crew,HYD,A320|ATR72|B737|B777|A350|A321,85,Available,True,78
CC387,CC. Zara Agarwal,Cabin Crew,CCU,A350|A321|B737|B777|ATR72,85,Available,True,43
CC388,CC. Naresh Bhatt,Cabin Crew,CCU,ATR72|A320|B737|B777|A321|A350,85,Available,False,80
CC389,CC. Anaya Joshi,Cabin Crew,BOM,B737|A321|ATR72|A350,80,Available,True,65
CC390,CC. Suresh Dubey,Cabin Crew,CCU,ATR72|A350|B737|A321|A320|B777,80,Available,True,22
CC391,CC. Nita Joshi,Cabin Crew,HYD,A321|A320|A350|B777|B737|ATR72,80,Available,True,23
CC392,CC. Riya Pandey,Cabin Crew,DEL,A350|ATR72|B737|A321|A320|B777,80,Training,True,19
CC393,CC. Tara Rao,Cabin Crew,CCU,B777|ATR72|A321|A320|B737|A350,80,Available,True,74
CC394,CC. Ishaan Sinha,Cabin Crew,BLR,B777|A321|A320|B737|ATR72,75,Available,False,36
CC395,CC. Ira Chandra,Cabin Crew,BLR,A350|A320|ATR72|A321,80,Available,False,111
CC396,CC. Meera Rao,Cabin Crew,BOM,B777|B737|A320|ATR72|A350,75,Available,False,48
CC397,CC. Naresh Verma,Cabin Crew,HYD,A350|A321|B737|B777|A320,75,Available,False,61
CC398,CC. Rohan Gupta,Cabin Crew,MAA,A350|B737|A320|B777,80,Available,False,75
CC399,CC. Tara Malhotra,Cabin Crew,DEL,B777|B737|A350|A320,75,Available,True,80
CC400,CC. Ramesh Chandra,Cabin Crew,BLR,B777|A321|ATR72|A350,85,Available,True,8
CC401,CC. Kavya Bhatt,Cabin Crew,BOM,B777|A350|B737|A320|ATR72,75,Available,False,56
CC402,CC. Meera Reddy,Cabin Crew,CCU,A320|B737|B777|A350|A321,80,Available,False,115
CC403,CC. Arnav Sinha,Cabin Crew,BLR,ATR72|B777|B737|A320,85,Available,False,30
CC404,CC. Nisha Menon,Cabin Crew,BOM,A350|B737|A321|B777|A320,80,Available,False,47
CC405,CC. Atharv Agarwal,Cabin Crew,BLR,ATR72|A321|B777|A320,85,Available,True,101
CC406,CC. Geeta Singh,Cabin Crew,MAA,ATR72|B777|A320|A321,75,Available,True,35
CC407,CC. Ishaan Sinha,Cabin Crew,DEL,B777|A350|ATR72|B737|A320,75,Available,True,18
CC408,CC. Meera Malhotra,Cabin Crew,MAA,B737|A321|A320|B777|A350|ATR72,85,Available,True,18
CC409,CC. Ramesh Menon,Cabin Crew,CCU,A350|A321|ATR72|B777,80,Available,False,81
CC410,CC. Umesh Dubey,Cabin Crew,CCU,A320|B777|ATR72|A350|A321,75,Available,False,66
CC411,CC. Ira Desai,Cabin Crew,CCU,ATR72|B737|A350|A320|A321,80,Available,True,104
CC412,CC. Anaya Joshi,Cabin Crew,MAA,A321|ATR72|B737|A350,85,Available,True,27
CC413,CC. Kabir Pandey,Cabin Crew,DEL,B737|A320|B777|A350|A321|ATR72,80,Available,False,76
CC414,CC. Tara Gupta,Cabin Crew,HYD,ATR72|B777|B737|A321|A350|A320,75,Available,True,96
CC415,CC. Diya Agarwal,Cabin Crew,HYD,ATR72|A350|A321|A320|B737,85,Available,False,22
CC416,CC. Kiara Nair,Cabin Crew,CCU,A320|B737|ATR72|B777|A350|A321,85,Available,False,116
CC417,CC. Kira Bansal,Cabin Crew,BLR,A320|ATR72|B777|A350|A321,75,Available,True,111
CC418,CC. Umesh Malhotra,Cabin Crew,MAA,A321|B737|B777|ATR72,80,Available,False,51
CC419,CC. Suresh Reddy,Cabin Crew,MAA,A350|B737|A320|B777|ATR72,80,Available,True,58
CC420,CC. Vihaan Pandey,Cabin Crew,MAA,A321|B777|B737|A320|A350,80,Available,True,8
CC421,CC. Dinesh Sinha,Cabin Crew,DEL,A321|B777|A350|ATR72|A320,85,Available,False,103
CC422,CC. Ramesh Jain,Cabin Crew,CCU,ATR72|A321|B737|A320|B777,75,Available,True,101
CC423,CC. Reyansh Nair,Cabin Crew,CCU,B737|A321|ATR72|B777|A320,85,On Leave,True,95
CC424,CC. Umesh Reddy,Cabin Crew,MAA,B737|ATR72|A321|A350,85,Available,True,22
CC425,CC. Mahesh Kumar,Cabin Crew,HYD,B737|ATR72|A350|B777|A320,85,Available,True,92
CC426,CC. Tara Mishra,Cabin Crew,HYD,A350|B777|A320|A321|ATR72,75,Available,False,61
CC427,CC. Dinesh Malhotra,Cabin Crew,DEL,A320|ATR72|A321|A350,75,Sick,True,104
CC428,CC. Saanvi Iyer,Cabin Crew,MAA,ATR72|A320|A321|B777|B737|A350,75,Available,False,15
CC429,CC. Arjun Menon,Cabin Crew,CCU,B777|ATR72|A320|A350|A321|B737,75,Available,False,113
CC430,CC. Kavya Chandra,Cabin Crew,BLR,A320|ATR72|A350|A321|B737|B777,85,On Leave,False,28
CC431,CC. Ramesh Tiwari,Cabin Crew,BOM,A321|ATR72|A320|A350|B737,75,Available,True,20
CC432,CC. Nita Chandra,Cabin Crew,BLR,B737|ATR72|B777|A321|A320|A350,85,Available,True,77
CC433,CC. Aarush Bhatt,Cabin Crew,MAA,A320|A350|B737|A321|B777,80,Available,True,105
CC434,CC. Atharv Shah,Cabin Crew,BOM,B737|A320|A321|B777|A350|ATR72,85,Available,False,90
CC435,CC. Meera Shukla,Cabin Crew,BLR,B737|B777|A320|A321,85,Available,True,9
CC436,CC. Rita Shah,Cabin Crew,DEL,B737|A320|B777|A350|ATR72|A321,85,Available,True,52
CC437,CC. Aisha Agarwal,Cabin Crew,MAA,ATR72|B737|A350|A320,85,Available,True,8
CC438,CC. Rita Sharma,Cabin Crew,DEL,ATR72|A350|A321|B737|B777|A320,85,Sick,True,16
CC439,CC. Riya Reddy,Cabin Crew,DEL,B777|B737|A321|ATR72|A320|A350,75,Available,True,113
CC440,CC. Vihaan Rao,Cabin Crew,BOM,A321|A350|B777|B737|ATR72|A320,85,Available,True,67
CC441,CC. Saanvi Rao,Cabin Crew,DEL,B737|ATR72|B777|A320|A321|A350,75,Available,True,30
CC442,CC. Nita Iyer,Cabin Crew,CCU,B737|A320|ATR72|A350,75,Training,False,104
CC443,CC. Sunita Saxena,Cabin Crew,MAA,B737|ATR72|A320|B777|A321|A350,80,Available,False,95
CC444,CC. Kiara Chandra,Cabin Crew,CCU,A350|B737|ATR72|A320|B777,75,Available,True,48
CC445,CC. Dinesh Bhatt,Cabin Crew,DEL,B777|ATR72|B737|A321,85,Available,False,29
CC446,CC. Advait Kumar,Cabin Crew,CCU,A321|A320|ATR72|B737,75,Training,False,46
CC447,CC. Atharv Jain,Cabin Crew,MAA,A321|B737|A350|ATR72|A320|B777,75,Available,False,33
CC448,CC. Atharv Gupta,Cabin Crew,CCU,A320|B737|B777|A321|A350|ATR72,75,Sick,False,96
CC449,CC. Aarush Bhatt,Cabin Crew,CCU,A321|A350|B737|B777|ATR72|A320,80,Available,True,55
CC450,CC. Meera Joshi,Cabin Crew,MAA,B777|A320|ATR72|A350|A321|B737,75,Available,True,116
CC451,CC. Ramesh Tiwari,Cabin Crew,HYD,A320|A350|B737|B777,75,Available,False,18
CC452,CC. Nisha Reddy,Cabin Crew,HYD,A321|A320|B737|A350|B777,75,Available,True,117
CC453,CC. Arnav Gupta,Cabin Crew,CCU,B737|A321|B777|A320|A350|ATR72,85,Available,True,56
CC454,CC. Mahesh Dubey,Cabin Crew,BOM,ATR72|A320|A350|B737|A321|B777,75,Available,True,24
CC455,CC. Priya Shah,Cabin Crew,MAA,A350|B737|A320|ATR72|B777,75,Available,True,69
CC456,CC. Ganesh Saxena,Cabin Crew,DEL,ATR72|B737|B777|A320|A321|A350,85,Available,False,92
CC457,CC. Umesh Nair,Cabin Crew,CCU,A321|A320|ATR72|B737|A350|B777,85,Available,True,27
CC458,CC. Sunita Sharma,Cabin Crew,CCU,A320|B737|A350|ATR72|B777|A321,75,Available,False,120
CC459,CC. Vivaan Jain,Cabin Crew,MAA,A350|B737|B777|A321,85,Available,False,105
CC460,CC. Vihaan Chandra,Cabin Crew,DEL,ATR72|A321|B737|A350,85,Available,False,58
CC461,CC. Rita Sharma,Cabin Crew,CCU,A350|A320|A321|B737,85,Available,False,64
CC462,CC. Ramesh Khan,Cabin Crew,CCU,B737|A321|B777|A350|ATR72|A320,75,Available,True,99
CC463,CC. Anaya Rao,Cabin Crew,BLR,ATR72|B737|A350|B777,85,Available,True,84
CC464,CC. Priya Iyer,Cabin Crew,HYD,B737|ATR72|A350|A320|A321,85,Available,False,37
CC465,CC. Kabir Pandey,Cabin Crew,BOM,A350|B737|A320|A321|B777|ATR72,75,Available,False,17
CC466,CC. Sunita Bansal,Cabin Crew,HYD,A350|A321|B777|ATR72,80,Available,False,46
CC467,CC. Ramesh Malhotra,Cabin Crew,MAA,ATR72|B777|A350|B737,75,Available,True,24
CC468,CC. Aisha Menon,Cabin Crew,DEL,ATR72|B777|A321|A320|B737|A350,85,Available,False,72
CC469,CC. Kira Choudhury,Cabin Crew,CCU,B737|A321|A320|B777,80,Available,True,115
CC470,CC. Dinesh Bhatt,Cabin Crew,DEL,B737|A320|A350|ATR72|A321|B777,80,Available,True,66
CC471,CC. Kira Jain,Cabin Crew,BOM,ATR72|B737|A320|A350|A321,80,Available,True,31
CC472,CC. Ganesh Joshi,Cabin Crew,BOM,B777|B737|A350|ATR72,80,Sick,True,64
CC473,CC. Nisha Jain,Cabin Crew,HYD,A350|B777|ATR72|B737|A321,75,Available,False,94
CC474,CC. Nisha Khan,Cabin Crew,DEL,A350|A320|A321|ATR72|B737|B777,75,Available,False,19
CC475,CC. Suresh Singh,Cabin Crew,DEL,A320|ATR72|B777|A350,75,Available,True,78
CC476,CC. Suresh Malhotra,Cabin Crew,BLR,ATR72|A321|A350|B737,75,Available,True,65
CC477,CC. Tara Dubey,Cabin Crew,BOM,A321|A320|B737|A350|B777|ATR72,85,Available,True,83
CC478,CC. Tara Agarwal,Cabin Crew,MAA,B777|ATR72|A321|A320|A350,80,Available,False,25
CC479,CC. Meera Jain,Cabin Crew,DEL,B737|A320|A321|ATR72,80,Available,True,49
CC480,CC. Kira Gupta,Cabin Crew,DEL,A321|A350|B737|A320,85,Available,True,60
CC481,CC. Nisha Shukla,Cabin Crew,BOM,B777|B737|ATR72|A350|A321|A320,80,Available,False,80
CC482,CC. Ganesh Reddy,Cabin Crew,DEL,ATR72|B737|A350|A321|A320,75,Available,True,86
CC483,CC. Arjun Menon,Cabin Crew,BLR,ATR72|B737|A350|B777|A320,80,Available,True,36
CC484,CC. Saanvi Bhatt,Cabin Crew,MAA,B737|B777|A320|A350,85,Available,False,116
CC485,CC. Anaya Sharma,Cabin Crew,CCU,A350|ATR72|A321|B777,80,Available,True,68
CC486,CC. Advait Reddy,Cabin Crew,HYD,A321|B777|A350|B737|A320|ATR72,75,Available,True,29
CC487,CC. Ganesh Dubey,Cabin Crew,BOM,ATR72|A321|A320|A350|B737|B777,75,Available,True,21
CC488,CC. Ishaan Kumar,Cabin Crew,BLR,A321|ATR72|A350|B777|B737|A320,75,Available,False,86
CC489,CC. Aarav Gupta,Cabin Crew,MAA,B737|A350|B777|A321|A320,85,Available,False,95
CC490,CC. Priya Sinha,Cabin Crew,BLR,B777|ATR72|A350|A320,75,Available,False,79
CC491,CC. Ramesh Saxena,Cabin Crew,BOM,B777|A320|A321|A350,85,Available,True,101
CC492,CC. Geeta Shah,Cabin Crew,HYD,A350|ATR72|B737|B777|A320,75,Available,True,70
CC493,CC. Diya Singh,Cabin Crew,HYD,A350|B777|A320|B737|A321|ATR72,80,Available,False,42
CC494,CC. Mahesh Iyer,Cabin Crew,CCU,A320|ATR72|A321|A350|B777|B737,85,Available,False,18
CC495,CC. Dinesh Saxena,Cabin Crew,CCU,A350|A321|B737|ATR72|B777,75,Available,True,6
CC496,CC. Arjun Gupta,Cabin Crew,CCU,A321|B737|A350|ATR72|A320|B777,80,Available,False,95
CC497,CC. Mira Bhatt,Cabin Crew,HYD,A320|ATR72|B737|A321,75,Available,True,55
CC498,CC. Priya Bansal,Cabin Crew,DEL,A350|A321|B777|A320,75,Available,True,120
CC499,CC. Nisha Kumar,Cabin Crew,BLR,A321|A320|B777|B737|ATR72|A350,80,Available,False,20
CC500,CC. Mahesh Sinha,Cabin Crew,DEL,B777|A320|B737|A350|A321|ATR72,80,Available,False,103
CC501,CC. Vihaan Shukla,Cabin Crew,BOM,B777|B737|ATR72|A321,75,Available,False,67
CC502,CC. Ramesh Tiwari,Cabin Crew,DEL,A350|A320|A321|ATR72,75,Available,True,71
CC503,CC. Tara Kumar,Cabin Crew,BLR,A321|B737|A320|B777,85,Available,True,76
CC504,CC. Tara Mishra,Cabin Crew,DEL,A321|A320|A350|B777,80,Available,False,82
CC505,CC. Nita Tiwari,Cabin Crew,MAA,B777|A320|ATR72|A350|B737,75,Available,True,107
CC506,CC. Zara Rao,Cabin Crew,BLR,A320|A350|B777|ATR72|A321|B737,80,Available,True,68
CC507,CC. Nita Bansal,Cabin Crew,BLR,ATR72|A321|B737|B777|A320|A350,75,Available,True,117
CC508,CC. Nisha Singh,Cabin Crew,BOM,A350|B777|B737|A321|A320,85,Available,False,17
CC509,CC. Zara Nair,Cabin Crew,BLR,A350|B777|B737|ATR72,75,Available,False,120
CC510,CC. Kiara Menon,Cabin Crew,HYD,A321|A350|B777|A320|B737,75,Available,True,74
CC511,CC. Nita Kapoor,Cabin Crew,DEL,A320|B777|A321|ATR72|A350|B737,85,Available,True,45
CC512,CC. Dinesh Shah,Cabin Crew,CCU,ATR72|A320|A350|B777,85,Available,False,110
CC513,CC. Aisha Patel,Cabin Crew,BLR,A350|B777|B737|A321,75,Available,False,34
CC514,CC. Mira Desai,Cabin Crew,DEL,A320|A321|A350|ATR72,85,Available,False,102
CC515,CC. Mahesh Chandra,Cabin Crew,MAA,A350|ATR72|B737|B777|A320,75,Sick,True,107
CC516,CC. Kabir Rao,Cabin Crew,MAA,A350|B777|A321|A320,85,Available,True,71
CC517,CC. Dinesh Khan,Cabin Crew,DEL,A320|A350|B777|ATR72|B737|A321,85,Available,True,79
CC518,CC. Nisha Chandra,Cabin Crew,BLR,B777|B737|ATR72|A321|A320|A350,75,Available,True,110
CC519,CC. Mahesh Choudhury,Cabin Crew,BLR,A320|B737|B777|ATR72|A321|A350,80,Available,True,96
CC520,CC. Ramesh Dubey,Cabin Crew,DEL,A320|B777|A321|ATR72|A350,75,Available,False,92
CC521,CC. Tara Malhotra,Cabin Crew,HYD,A350|ATR72|A321|B777,75,Available,False,64
CC522,CC. Mahesh Sinha,Cabin Crew,HYD,A350|ATR72|B737|A321,85,Available,False,70
CC523,CC. Rita Patel,Cabin Crew,DEL,B777|A350|A320|ATR72|B737|A321,75,Available,False,59
CC524,CC. Vivaan Nair,Cabin Crew,CCU,A350|B737|A320|ATR72|B777|A321,75,Available,False,19
CC525,CC. Sita Verma,Cabin Crew,HYD,B737|A320|ATR72|A321|B777,75,Available,False,55
CC526,CC. Ramesh Saxena,Cabin Crew,MAA,A320|A350|B777|B737,80,Available,False,82
CC527,CC. Saanvi Malhotra,Cabin Crew,DEL,B737|A321|A350|ATR72|A320|B777,85,Available,False,19
CC528,CC. Aisha Jain,Cabin Crew,CCU,ATR72|A350|A320|B737|A321|B777,75,Available,True,99
CC529,CC. Diya Choudhury,Cabin Crew,BLR,B777|ATR72|A321|A350,85,Available,False,107
CC530,CC. Aarav Choudhury,Cabin Crew,CCU,A350|B777|A321|ATR72|B737,85,Available,False,117
CC531,CC. Meera Nair,Cabin Crew,DEL,B737|A321|B777|A320|ATR72|A350,85,Available,False,55
CC532,CC. Suresh Joshi,Cabin Crew,CCU,ATR72|B777|B737|A320|A321|A350,85,Available,False,62
CC533,CC. Kiara Reddy,Cabin Crew,BOM,ATR72|A350|B777|A321|A320|B737,80,On Leave,False,118
CC534,CC. Suresh Mishra,Cabin Crew,MAA,B737|ATR72|A321|A350,75,Available,True,34
CC535,CC. Ishaan Menon,Cabin Crew,DEL,A321|A320|A350|B737|B777|ATR72,85,Available,False,81
CC536,CC. Nita Malhotra,Cabin Crew,DEL,A320|A321|A350|B777|ATR72,85,Available,False,116
CC537,CC. Tara Singh,Cabin Crew,BLR,A320|B737|A350|ATR72|B777,80,Available,True,112
CC538,CC. Ramesh Menon,Cabin Crew,DEL,A321|A350|B777|ATR72,85,Available,False,54
CC539,CC. Dinesh Patel,Cabin Crew,HYD,A350|B777|A321|ATR72|A320|B737,85,Available,True,68
CC540,CC. Aarav Jain,Cabin Crew,MAA,B737|B777|A321|A350|ATR72|A320,85,Available,True,45
CC541,CC. Sunita Jain,Cabin Crew,DEL,A350|A321|B777|A320,85,Available,False,42
CC542,CC. Reyansh Menon,Cabin Crew,BLR,B777|A320|ATR72|A350|A321,75,Available,True,111
CC543,CC. Advait Rao,Cabin Crew,BLR,B737|A320|ATR72|A350|B777,85,Available,True,111
CC544,CC. Rajesh Kapoor,Cabin Crew,MAA,A350|B777|ATR72|A320,80,Available,False,63
CC545,CC. Nita Kumar,Cabin Crew,BLR,A350|ATR72|B737|A321|B777,75,Available,False,45
CC546,CC. Saanvi Sharma,Cabin Crew,BOM,B737|A321|B777|A320,85,Available,True,98
CC547,CC. Mira Shah,Cabin Crew,CCU,ATR72|A320|B777|B737|A350|A321,85,Available,False,16
CC548,CC. Geeta Jain,Cabin Crew,HYD,B737|A321|A320|B777|ATR72,80,Available,False,110
CC549,CC. Arjun Iyer,Cabin Crew,BOM,ATR72|B737|A350|B777,80,Available,True,17
